pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
32.0,4.85,1,13,5,1970-01-01 00:00:01.358429400,41.88099447,-87.63274649,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,240.0,32.0,0.0
32.0,5.45,1,15,5,1970-01-01 00:00:01.358435700,41.87740612,-87.62197165,41.87925508,-87.642649,0.0,17031081401.0,17031281900.0,Cash,Dispatch Taxi Affiliation,360.0,28.0,0.0
32.0,35.25,1,15,5,1970-01-01 00:00:01.358435700,41.88099447,-87.63274649,41.97907082,-87.90303966,17.3,17031081401.0,17031980000.0,Credit Card,Dispatch Taxi Affiliation,1860.0,76.0,7.65
76.0,36.85,1,18,5,1970-01-01 00:00:01.358445600,41.97907082,-87.90303966,41.89092203,-87.61886836,0.0,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,3600.0,8.0,0.0
24.0,4.84,1,18,5,1970-01-01 00:00:01.358446500,41.89830587,-87.65361398,41.88528132,-87.6572332,0.7,17031081401.0,17031833000.0,Cash,Dispatch Taxi Affiliation,180.0,28.0,0.0
32.0,6.45,1,18,5,1970-01-01 00:00:01.358447400,41.88498719,-87.62099291,41.85934972,-87.61735801,1.5,17031081401.0,17031330100.0,Cash,Dispatch Taxi Affiliation,360.0,33.0,0.0
8.0,8.25,1,7,6,1970-01-01 00:00:01.358495100,41.89960211,-87.63330804,41.87400538,-87.66351755,2.3,17031081401.0,17031345278.265589,Cash,Northwest Management LLC,420.0,28.0,0.0
8.0,5.85,1,10,6,1970-01-01 00:00:01.358503200,41.89092203,-87.61886836,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Choice Taxi Association,300.0,32.0,0.0
33.0,39.04,1,16,6,1970-01-01 00:00:01.358525700,41.85718386,-87.62033462,41.85718386,-87.62033462,9.3,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,5160.0,33.0,0.0
6.0,10.45,1,20,6,1970-01-01 00:00:01.358539200,41.93823229,-87.64678208,41.91600527,-87.67509512,0.1,17031081401.0,17031831000.0,Cash,Taxi Affiliation Services,900.0,22.0,0.0
8.0,5.25,1,20,6,1970-01-01 00:00:01.358541000,41.89250778,-87.62621491,41.89503345,-87.61971067,0.8,17031081401.0,17031081401.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
56.0,27.85,1,22,6,1970-01-01 00:00:01.358548200,41.78599852,-87.75093429,41.89833179,-87.62076287,0.8,17031081401.0,17031081300.0,Cash,Taxi Affiliation Services,1260.0,8.0,0.0
3.0,12.25,1,13,7,1970-01-01 00:00:01.358600400,41.96581197,-87.65587879,41.89960211,-87.63330804,4.8,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,600.0,8.0,2.0
76.0,36.25,1,14,7,1970-01-01 00:00:01.358604900,41.97907082,-87.90303966,41.89092203,-87.61886836,0.0,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,1680.0,8.0,0.0
8.0,10.45,1,14,7,1970-01-01 00:00:01.358604900,41.89204214,-87.63186395,41.85934972,-87.61735801,0.1,17031081401.0,17031330100.0,Cash,Blue Ribbon Taxi Association Inc.,960.0,33.0,0.0
8.0,4.65,1,19,7,1970-01-01 00:00:01.358622900,41.89092203,-87.61886836,41.89250778,-87.62621491,0.0,17031081401.0,17031081500.0,Cash,Northwest Management LLC,180.0,8.0,0.0
8.0,5.05,1,20,7,1970-01-01 00:00:01.358625600,41.89250778,-87.62621491,41.89204214,-87.63186395,0.5,17031081401.0,17031081700.0,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
28.0,7.65,1,20,7,1970-01-01 00:00:01.358626500,41.87400538,-87.66351755,41.87886558,-87.62519214,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,420.0,32.0,0.0
28.0,7.85,1,21,7,1970-01-01 00:00:01.358630100,41.87906699,-87.65700503,41.90837867,-87.67094508,0.0,17031081401.0,17031241500.0,Cash,Dispatch Taxi Affiliation,420.0,24.0,0.0
7.0,6.65,1,22,7,1970-01-01 00:00:01.358634600,41.92268628,-87.64948873,41.92268628,-87.64948873,1.5,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,420.0,7.0,0.0
6.0,16.65,1,23,7,1970-01-01 00:00:01.358637300,41.94629454,-87.65429808,41.88099447,-87.63274649,0.4,17031081401.0,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,900.0,32.0,0.0
8.0,10.65,1,0,1,1970-01-01 00:00:01.358640900,41.89204214,-87.63186395,41.91236435,-87.67506276,0.0,17031081401.0,17031240300.0,Cash,Northwest Management LLC,660.0,24.0,0.0
8.0,15.45,1,1,1,1970-01-01 00:00:01.358645400,41.89960211,-87.63330804,41.9867118,-87.66341641,6.5,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,720.0,77.0,0.0
6.0,4.85,1,3,1,1970-01-01 00:00:01.358653500,41.93598891,-87.67096638,41.93623718,-87.65641153,0.0,17031081401.0,17031062900.0,Credit Card,Dispatch Taxi Affiliation,180.0,6.0,4.0
8.0,3.25,1,4,1,1970-01-01 00:00:01.358656200,41.89833179,-87.62076287,41.89833179,-87.62076287,0.0,17031081401.0,17031081300.0,Cash,Taxi Affiliation Services,0.0,8.0,0.0
32.0,5.05,1,11,1,1970-01-01 00:00:01.358679600,41.87886558,-87.62519214,41.87886558,-87.62519214,0.0,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,240.0,32.0,0.0
6.0,7.45,1,16,1,1970-01-01 00:00:01.358700300,41.9442266,-87.65599818,41.92268628,-87.64948873,1.9,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,480.0,7.0,0.0
4.0,7.65,1,20,1,1970-01-01 00:00:01.358712000,41.97517094,-87.68751552,41.94779159,-87.68383494,0.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,420.0,5.0,0.0
7.0,9.25,1,21,1,1970-01-01 00:00:01.358715600,41.92185491,-87.64621098,41.91236435,-87.67506276,2.7,17031081401.0,17031240300.0,Cash,Dispatch Taxi Affiliation,660.0,24.0,0.0
7.0,4.84,1,21,1,1970-01-01 00:00:01.358717400,41.92185491,-87.64621098,41.91461629,-87.63171737,0.7,17031081401.0,17031071500.0,Cash,Dispatch Taxi Affiliation,240.0,7.0,0.0
28.0,20.45,1,21,1,1970-01-01 00:00:01.358717400,41.87400538,-87.66351755,41.97882953,-87.7711667,0.0,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,660.0,11.0,0.0
6.0,6.85,1,1,2,1970-01-01 00:00:01.358730900,41.93476246,-87.63985386,41.94913977,-87.65680391,0.0,17031081401.0,17031061100.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,6.0,0.0
8.0,34.85,1,8,2,1970-01-01 00:00:01.358757900,41.89250778,-87.62621491,41.97907082,-87.90303966,17.3,17031081401.0,17031980000.0,Cash,Dispatch Taxi Affiliation,1140.0,76.0,0.0
77.0,21.05,1,9,2,1970-01-01 00:00:01.358759700,41.9867118,-87.66341641,41.87886558,-87.62519214,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,1200.0,32.0,0.0
24.0,8.25,1,11,2,1970-01-01 00:00:01.358767800,41.90120699,-87.67635599,41.89960211,-87.63330804,0.0,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,480.0,8.0,0.0
76.0,34.85,1,13,2,1970-01-01 00:00:01.358773200,41.97907082,-87.90303966,41.89321636,-87.63784421,17.3,17031081401.0,17031081800.0,Credit Card,Dispatch Taxi Affiliation,1200.0,8.0,7.37
28.0,8.05,1,19,2,1970-01-01 00:00:01.358797500,41.87925508,-87.642649,41.90749193,-87.63576009,22.0,17031081401.0,17031080300.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
28.0,4.85,1,23,2,1970-01-01 00:00:01.358810100,41.87866742,-87.67165362,41.87906699,-87.65700503,0.0,17031081401.0,17031833100.0,Cash,Dispatch Taxi Affiliation,120.0,28.0,0.0
24.0,5.45,1,0,3,1970-01-01 00:00:01.358815500,41.90602597,-87.67531162,41.89942225,-87.68449012,1.2,17031081401.0,17031242400.0,Cash,Dispatch Taxi Affiliation,180.0,24.0,0.0
8.0,9.05,1,8,3,1970-01-01 00:00:01.358843400,41.89915561,-87.62621053,41.88530002,-87.64280847,2.0,17031081401.0,17031280100.0,Cash,Dispatch Taxi Affiliation,840.0,28.0,0.0
8.0,8.45,1,8,3,1970-01-01 00:00:01.358843400,41.89250778,-87.62621491,41.87925508,-87.642649,0.0,17031081401.0,17031281900.0,Cash,Dispatch Taxi Affiliation,600.0,28.0,0.0
8.0,8.45,1,10,3,1970-01-01 00:00:01.358848800,41.89197151,-87.61294541,41.88530002,-87.64280847,0.0,17031081401.0,17031280100.0,Cash,Taxi Affiliation Services,600.0,28.0,0.0
32.0,5.25,1,14,3,1970-01-01 00:00:01.358865000,41.87060737,-87.62217294,41.88099447,-87.63274649,1.0,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,180.0,32.0,0.0
32.0,4.45,1,14,3,1970-01-01 00:00:01.358865900,41.88099447,-87.63274649,41.88099447,-87.63274649,0.5,17031081401.0,17031839100.0,Cash,Northwest Management LLC,180.0,32.0,0.0
8.0,4.65,1,18,3,1970-01-01 00:00:01.358877600,41.89321636,-87.63784421,41.89204214,-87.63186395,0.5,17031081401.0,17031081700.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
8.0,6.85,1,18,3,1970-01-01 00:00:01.358879400,41.89321636,-87.63784421,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Taxi Affiliation Services,660.0,32.0,0.0
8.0,4.65,1,19,3,1970-01-01 00:00:01.358882100,41.89250778,-87.62621491,41.89915561,-87.62621053,0.4,17031081401.0,17031081201.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
76.0,34.25,1,23,3,1970-01-01 00:00:01.358895600,41.97907082,-87.90303966,41.89250778,-87.62621491,1.73,17031081401.0,17031081500.0,Credit Card,Dispatch Taxi Affiliation,1200.0,8.0,9.06
76.0,34.45,1,0,4,1970-01-01 00:00:01.358901900,41.97907082,-87.90303966,41.88099447,-87.63274649,10.6,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,1140.0,32.0,7.25
3.0,5.05,1,8,4,1970-01-01 00:00:01.358928900,41.96581197,-87.65587879,41.96581197,-87.65587879,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,240.0,3.0,0.0
32.0,6.65,1,9,4,1970-01-01 00:00:01.358934300,41.88498719,-87.62099291,41.90026569,-87.63210922,1.5,17031081401.0,17031081000.0,Credit Card,Dispatch Taxi Affiliation,480.0,8.0,1.0
32.0,20.65,1,11,4,1970-01-01 00:00:01.358941500,41.88099447,-87.63274649,41.8997859996522,-87.64807667561502,7.8,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1860.0,32.0,0.0
32.0,4.65,1,13,4,1970-01-01 00:00:01.358946000,41.88099447,-87.63274649,41.89321636,-87.63784421,0.7,17031081401.0,17031081800.0,Cash,Dispatch Taxi Affiliation,120.0,8.0,0.0
8.0,4.45,1,14,4,1970-01-01 00:00:01.358949600,41.89250778,-87.62621491,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Choice Taxi Association,180.0,32.0,0.0
32.0,4.65,1,16,4,1970-01-01 00:00:01.358959500,41.88099447,-87.63274649,41.88530002,-87.64280847,0.5,17031081401.0,17031280100.0,Cash,Dispatch Taxi Affiliation,180.0,28.0,0.0
32.0,6.65,1,20,4,1970-01-01 00:00:01.358973000,41.88099447,-87.63274649,41.89204214,-87.63186395,0.0,17031081401.0,17031081700.0,Credit Card,Dispatch Taxi Affiliation,480.0,8.0,3.0
22.0,13.25,1,21,4,1970-01-01 00:00:01.358975700,41.92276062,-87.69915534,41.83908691,-87.71400381,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,780.0,30.0,0.0
8.0,7.45,1,9,5,1970-01-01 00:00:01.359018900,41.89092203,-87.61886836,41.88099447,-87.63274649,1.4,17031081401.0,17031839100.0,Cash,Northwest Management LLC,600.0,32.0,0.0
33.0,8.45,1,10,5,1970-01-01 00:00:01.359024300,41.85934972,-87.61735801,41.87740612,-87.62197165,0.1,17031081401.0,17031320400.0,Credit Card,Taxi Affiliation Services,660.0,32.0,2.0
24.0,8.65,1,12,5,1970-01-01 00:00:01.359031500,41.90120699,-87.67635599,41.89960211,-87.63330804,2.5,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
28.0,5.45,1,13,5,1970-01-01 00:00:01.359034200,41.87906699,-87.65700503,41.88099447,-87.63274649,1.0,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
32.0,36.85,1,18,5,1970-01-01 00:00:01.359052200,41.88099447,-87.63274649,41.97907082,-87.90303966,0.0,17031081401.0,17031980000.0,Credit Card,Taxi Affiliation Services,2280.0,76.0,7.15
76.0,28.65,1,18,5,1970-01-01 00:00:01.359053100,41.98026432,-87.9136246,41.92276062,-87.69915534,13.1,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,2640.0,22.0,6.13
76.0,38.05,1,19,5,1970-01-01 00:00:01.359054900,41.97907082,-87.90303966,41.89250778,-87.62621491,0.0,17031081401.0,17031081500.0,Credit Card,Taxi Affiliation Services,3360.0,8.0,8.0
76.0,30.05,1,20,5,1970-01-01 00:00:01.359057600,41.97907082,-87.90303966,41.93598891,-87.67096638,0.8,17031081401.0,17031062600.0,Credit Card,Taxi Affiliation Services,2760.0,6.0,5.0
76.0,34.85,1,1,6,1970-01-01 00:00:01.359075600,41.97907082,-87.90303966,41.89207264,-87.62887416,0.0,17031081401.0,17031081600.0,Credit Card,Dispatch Taxi Affiliation,1260.0,8.0,9.2
14.0,13.65,1,2,6,1970-01-01 00:00:01.359081000,41.968069,-87.72155906,42.00962288,-87.67016686,0.0,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,840.0,1.0,0.0
32.0,5.85,1,10,6,1970-01-01 00:00:01.359108000,41.88099447,-87.63274649,41.89204214,-87.63186395,0.8,17031081401.0,17031081700.0,Cash,Dispatch Taxi Affiliation,360.0,8.0,0.0
8.0,4.45,1,13,6,1970-01-01 00:00:01.359120600,41.89092203,-87.61886836,41.89833179,-87.62076287,0.0,17031081401.0,17031081300.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
21.0,11.65,1,21,6,1970-01-01 00:00:01.359149400,41.9386662,-87.71121059,41.9442266,-87.65599818,4.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,960.0,6.0,0.0
28.0,18.64,1,23,6,1970-01-01 00:00:01.359154800,41.87925508,-87.642649,41.94906053,-87.6616429,7.7,17031081401.0,17031061200.0,Credit Card,Dispatch Taxi Affiliation,1140.0,6.0,4.66
24.0,8.65,1,1,7,1970-01-01 00:00:01.359164700,41.89830587,-87.65361398,41.91922505,-87.67144577,2.5,17031081401.0,17031832300.0,Cash,Dispatch Taxi Affiliation,540.0,22.0,0.0
24.0,10.05,1,11,7,1970-01-01 00:00:01.359198000,41.90120699,-87.67635599,41.92276062,-87.69915534,2.9,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,840.0,22.0,0.0
7.0,9.85,1,11,7,1970-01-01 00:00:01.359198000,41.92177819,-87.65106188,41.90837867,-87.67094508,3.1,17031081401.0,17031241500.0,Cash,Dispatch Taxi Affiliation,720.0,24.0,0.0
22.0,9.65,1,16,7,1970-01-01 00:00:01.359216000,41.92276062,-87.69915534,41.87400538,-87.66351755,0.1,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,660.0,28.0,0.0
8.0,11.45,1,16,7,1970-01-01 00:00:01.359216900,41.89092203,-87.61886836,41.92177819,-87.65106188,0.0,17031081401.0,17031071100.0,Cash,Blue Ribbon Taxi Association Inc.,960.0,7.0,0.0
32.0,5.05,1,19,7,1970-01-01 00:00:01.359227700,41.87060737,-87.62217294,41.8997859996522,-87.64807667561502,0.67,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
4.0,19.45,1,19,7,1970-01-01 00:00:01.359228600,41.96318497,-87.68385456,41.89967018,-87.6698378,0.0,17031081401.0,17031242100.0,Credit Card,Taxi Affiliation Services,1860.0,24.0,4.05
24.0,7.65,1,19,7,1970-01-01 00:00:01.359228600,41.89973739,-87.66495392,41.89830587,-87.65361398,0.18,17031081401.0,17031842300.0,Cash,Dispatch Taxi Affiliation,540.0,24.0,0.0
8.0,5.05,1,21,7,1970-01-01 00:00:01.359235800,41.89321636,-87.63784421,41.89204214,-87.63186395,0.0,17031081401.0,17031081700.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,8.0,0.0
56.0,11.45,1,21,7,1970-01-01 00:00:01.359235800,41.79259236,-87.76961545,41.8997859996522,-87.64807667561502,0.2,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,660.0,32.0,0.0
6.0,6.65,1,23,7,1970-01-01 00:00:01.359243000,41.9442266,-87.65599818,41.92268628,-87.64948873,1.8,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,360.0,7.0,0.0
3.0,7.85,1,1,1,1970-01-01 00:00:01.359248400,41.95815488,-87.65302179,41.92904694,-87.65131088,1.9,17031081401.0,17031070300.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0
8.0,5.65,1,1,1,1970-01-01 00:00:01.359249300,41.89321636,-87.63784421,41.89250778,-87.62621491,0.0,17031081401.0,17031081500.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
7.0,8.45,1,3,1,1970-01-01 00:00:01.359255600,41.92904694,-87.65131088,41.90752008,-87.6266589,1.4,17031081401.0,17031080100.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
6.0,22.05,1,4,1,1970-01-01 00:00:01.359260100,41.9442266,-87.65599818,41.84207612,-87.63397342,0.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1140.0,34.0,0.0
6.0,15.05,1,4,1,1970-01-01 00:00:01.359261900,41.94913977,-87.65680391,41.89250778,-87.62621491,6.5,17031081401.0,17031081500.0,Credit Card,Dispatch Taxi Affiliation,660.0,8.0,3.21
6.0,14.45,1,6,1,1970-01-01 00:00:01.359268200,41.94257719,-87.64707851,41.8997859996522,-87.64807667561502,6.21,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,540.0,32.0,2.0
32.0,7.05,1,12,1,1970-01-01 00:00:01.359288000,41.87740612,-87.62197165,41.89321636,-87.63784421,0.0,17031081401.0,17031081800.0,No Charge,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,5.65,1,14,1,1970-01-01 00:00:01.359295200,41.89204214,-87.63186395,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
24.0,9.05,1,14,1,1970-01-01 00:00:01.359297000,41.90120699,-87.67635599,41.92268628,-87.64948873,2.6,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,660.0,7.0,2.0
8.0,4.25,1,16,1,1970-01-01 00:00:01.359303300,41.89960211,-87.63330804,41.89960211,-87.63330804,0.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,120.0,8.0,0.0
8.0,5.05,1,18,1,1970-01-01 00:00:01.359311400,41.89197151,-87.61294541,41.89250778,-87.62621491,0.9,17031081401.0,17031081500.0,Cash,Dispatch Taxi Affiliation,120.0,8.0,0.0
22.0,5.05,1,21,1,1970-01-01 00:00:01.359322200,41.9208017,-87.69453234,41.91922505,-87.67144577,0.0,17031081401.0,17031832300.0,Cash,Dispatch Taxi Affiliation,240.0,22.0,0.0
76.0,37.05,1,22,1,1970-01-01 00:00:01.359325800,41.97907082,-87.90303966,41.89833179,-87.62076287,18.1,17031081401.0,17031081300.0,Credit Card,Dispatch Taxi Affiliation,1860.0,8.0,7.8
8.0,23.45,1,23,1,1970-01-01 00:00:01.359328500,41.89960211,-87.63330804,41.87886558,-87.62519214,0.0,17031081401.0,17031345278.265589,Unknown,Taxi Affiliation Services,1740.0,32.0,6.1
32.0,9.25,1,7,2,1970-01-01 00:00:01.359357300,41.88498719,-87.62099291,41.870415,-87.67508562,2.9,17031081401.0,17031838200.0,Cash,Dispatch Taxi Affiliation,480.0,28.0,0.0
32.0,4.85,1,13,2,1970-01-01 00:00:01.359379800,41.88099447,-87.63274649,41.88099447,-87.63274649,0.05,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,240.0,32.0,0.97
28.0,7.25,1,16,2,1970-01-01 00:00:01.359391500,41.87400538,-87.66351755,41.87886558,-87.62519214,0.0,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,600.0,32.0,0.0
32.0,6.05,1,18,2,1970-01-01 00:00:01.359398700,41.88498719,-87.62099291,41.8997859996522,-87.64807667561502,1.17,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,420.0,32.0,0.0
28.0,8.05,1,19,2,1970-01-01 00:00:01.359399600,41.88530002,-87.64280847,41.89092203,-87.61886836,1.8,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,840.0,8.0,0.0
76.0,28.45,1,8,3,1970-01-01 00:00:01.359449100,41.97907082,-87.90303966,41.8997859996522,-87.64807667561502,13.8,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,1080.0,32.0,5.0
8.0,8.45,1,10,3,1970-01-01 00:00:01.359455400,41.89960211,-87.63330804,41.87886558,-87.62519214,2.2,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,600.0,32.0,0.0
56.0,31.05,1,14,3,1970-01-01 00:00:01.359468000,41.78599852,-87.75093429,41.88099447,-87.63274649,0.7,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,2280.0,32.0,0.0
28.0,7.05,1,15,3,1970-01-01 00:00:01.359473400,41.86790242,-87.64295867,41.88498719,-87.62099291,1.6,17031081401.0,17031320100.0,Pcard,Dispatch Taxi Affiliation,420.0,32.0,0.0
8.0,7.85,1,16,3,1970-01-01 00:00:01.359477900,41.89503345,-87.61971067,41.88530002,-87.64280847,0.0,17031081401.0,17031280100.0,Cash,Taxi Affiliation Services,540.0,28.0,0.0
32.0,7.85,1,17,3,1970-01-01 00:00:01.359480600,41.88498719,-87.62099291,41.89321636,-87.63784421,1.5,17031081401.0,17031081800.0,Cash,Dispatch Taxi Affiliation,720.0,8.0,0.0
24.0,4.05,1,17,3,1970-01-01 00:00:01.359481500,41.90120699,-87.67635599,41.90120699,-87.67635599,0.3,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,180.0,24.0,0.0
8.0,4.85,1,18,3,1970-01-01 00:00:01.359482400,41.89915561,-87.62621053,41.90752008,-87.6266589,0.0,17031081401.0,17031080100.0,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0
28.0,7.45,1,19,3,1970-01-01 00:00:01.359486900,41.87925508,-87.642649,41.89092203,-87.61886836,1.9,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
32.0,5.05,1,21,3,1970-01-01 00:00:01.359494100,41.88498719,-87.62099291,41.88498719,-87.62099291,0.9,17031081401.0,17031320100.0,Cash,Choice Taxi Association,240.0,32.0,0.0
8.0,8.65,1,22,3,1970-01-01 00:00:01.359497700,41.89321636,-87.63784421,41.90837867,-87.67094508,2.7,17031081401.0,17031241500.0,Cash,Dispatch Taxi Affiliation,420.0,24.0,0.0
22.0,9.85,1,22,3,1970-01-01 00:00:01.359497700,41.92276062,-87.69915534,41.9386662,-87.71121059,3.3,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,420.0,21.0,0.0
32.0,6.05,1,22,3,1970-01-01 00:00:01.359498600,41.87740612,-87.62197165,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,32.0,0.0
1.0,5.45,1,9,4,1970-01-01 00:00:01.359536400,42.00962288,-87.67016686,42.00962288,-87.67016686,1.1,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,240.0,1.0,2.0
41.0,16.25,1,10,4,1970-01-01 00:00:01.359541800,41.79409025,-87.59231086,41.74124273,-87.5514282,3.6,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1440.0,46.0,0.0
28.0,6.25,1,14,4,1970-01-01 00:00:01.359554400,41.87925508,-87.642649,41.88498719,-87.62099291,0.6,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,420.0,32.0,0.0
32.0,9.05,1,16,4,1970-01-01 00:00:01.359561600,41.88099447,-87.63274649,41.85934972,-87.61735801,2.4,17031081401.0,17031330100.0,Cash,Dispatch Taxi Affiliation,600.0,33.0,0.0
28.0,7.65,1,19,4,1970-01-01 00:00:01.359572400,41.87925508,-87.642649,41.89207264,-87.62887416,0.0,17031081401.0,17031081600.0,Credit Card,Taxi Affiliation Services,660.0,8.0,1.5
3.0,13.65,1,21,4,1970-01-01 00:00:01.359582300,41.96581197,-87.65587879,41.92276062,-87.69915534,0.0,17031081401.0,17031345278.265589,Credit Card,Blue Ribbon Taxi Association Inc.,1080.0,22.0,2.7
7.0,11.45,1,23,4,1970-01-01 00:00:01.359587700,41.92268628,-87.64948873,41.87886558,-87.62519214,4.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,660.0,32.0,0.0
24.0,7.05,1,23,4,1970-01-01 00:00:01.359588600,41.89950655,-87.67960029,41.92170149,-87.65591185,1.1,17031081401.0,17031071000.0,Cash,Dispatch Taxi Affiliation,360.0,7.0,0.0
